OBJECTID,KOMMENTAAR,PILT,KUUPAEV,TYYP,NUMVOTES,GlobalID,PildiLink,CreationDate,Creator,EditDate,Editor,lon,lat
128,,,1535722886000,0,,cbeb7a0c-f9c1-4481-9cdc-b12184f3a2e8,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7440087683726,59.441990256644
129,,,1535722886000,0,,dad49949-14f3-4885-8e06-21512cee4e17,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7433770045248,59.4421198814935
130,"Miks kõnnitee siin kitsam on?! Asfalti jäi väheks või? Siit käib läbi kogu Kalamaja rahvas, tehke tee sama laiaks kui on Paksu Margareeta pool!",,1535722886000,2,,ae9cb039-734d-489f-8f42-10dd4e4d913f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7458426194603,59.4442934173301
131,,,1535722886000,0,,e2457919-a820-4213-a0e6-0b9b69f0c1f0,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7442145676561,59.4444902600992
132,,,1535722886000,0,,f46b8b28-49fe-4db4-9798-70063327df27,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7495478330301,59.4403522612253
133,Mõlemal pool teed on liiga kõrged kivid. Olen sellest KORDUVALT ka kommunaalametit teavitanud.,,1535722886000,0,,1d5d6ebf-0012-470f-98aa-456797ee64ce,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7533558458105,59.4380456706509
134,"Jalgrattur ei taha kogu aeg jalaga tagumikku saada. Päriselt, siin on nende äärekivide pärast ebamugav trammiteed ületada. Kas see on vaikne vihje, et osta auto?",,1535722886000,0,,b1aae935-58b2-4631-8fd6-5859752dae4f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7536655544984,59.4379227674809
135,"See on piiripeal. Aga kuna siin on NII PALJU LIIKLUST, siis PALUN laske allapoole neid kive.",,1535722886000,0,,21b2e611-dc70-4edb-ae91-081f3f7e7ffb,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7525416061722,59.4363271783428
136,"Ootan ettepanekuid, kuidas siin jalgrattaga normaalselt liigelda Kaubamaja tänavast Kivisilla tänavani. Rävala pst ääres kõnniteed ju pole ning majade kõrval on betoonist poolkaared ja sambad, mis teevad seal sõitmise ohtlikuks.",,1535722886000,2,,3a9c38b2-0996-4e8a-a70d-96539235e9ee,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7573617788625,59.4337344112968
137,"Tahan siin rattaga sõita ka vastassuunas. Palun tehke midagi, sest seal juures olev kõnnitee on kuumaastik ja keeldun seal isegi trahvi ähvardusel sõitmast.",,1535722886000,2,,3b6c0585-1bcb-41a2-a89d-07ce20fc23b7,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7560584858161,59.4325685907254
138,Mõlemal pool teed.,,1535722886000,0,,7a29ee33-0214-4b8d-84cc-8ed3be5c2927,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7505494809714,59.4341344380031
139,"Google Mapsi lingilt leitav koht on kriminaalselt ohtlik: https://www.google.ee/maps/@59.4251804,24.7424711,3a,18.9y,302.62h,77.77t/data=!3m6!1e1!3m4!1sL5C5f30us-AcLqKVt9M5_g!2e0!7i13312!8i6656",,1535722886000,0,,a584dfd5-3e42-4bc1-9972-824273310f19,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7422898963473,59.4247955079644
140,"Minge kohale, te saate ise aru, et see, mis tehti, on täielik porno. Rattaga on võimalik sõita vaid autoteel. Ja palju õnne lapsekärude ja ratastooli veeretajatele.",,1535722886000,0,,52a044a6-9f4e-4abb-a36c-60311e92d8ce,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7316953551191,59.4448889755637
141,,,1535722886000,0,,ec45f392-b1fd-4d25-9010-25ce2c568274,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7315899720595,59.4448681850309
142,,,1535722886000,0,,1e58a012-fd7b-4da9-b410-cb6427ba8f49,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7317311611206,59.4448187111222
143,"Kõnnitees on SUUURED augud. Lisaks on ta ka liiga kitsas, sest keset kõnniteed on laternapostid. WTF??!",,1535722886000,1,,6ba3cd03-44e2-4c2a-84b5-0290dae1cf48,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7314788512559,59.4449273390205
144,Lõikamata põõsad ahendavad võimalust liikuda rattateel.,,1535724570000,2,,f9812374-4503-41ba-a97e-dae1aaae50ff,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7239616089863,59.4025763541015
145,"Tallinna kõige kitsam kõnnitee, aga pole hullu, sest asja teeb veel halvemaks seal kõnnitee keskel olevad postid.",,1535722886000,2,,ef257a9a-a3fe-41c4-a45b-b621871ac68d,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7306406008693,59.4452039408453
146,,,1535722886000,0,,b6611e79-5ce5-4bcc-ac78-df3034b03656,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7268787252685,59.4484992912647
147,,,1535722886000,0,,97836ee9-8aad-4314-8857-6d3f09c96165,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7262180066539,59.4487950724372
148,,,1535722886000,0,,df233a2c-3439-4bda-9337-b958c87f6c8b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7253622254602,59.4493508099178
149,Ülekäiguraja äärekivid on 15 cm vähemalt!,,1535722886000,0,,574e082b-cb9d-46bb-93c2-0bde19e4ee14,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7251919024766,59.4492377430821
150,,,1535722886000,0,,fb9e57bd-c725-4e68-ad74-58d02cd75301,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7426174278735,59.438752777118
151,,,1535722886000,0,,35ba50e0-140c-42aa-a7e8-060854593cbf,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7424853982123,59.4387927109512
152,"Ma saan aru, et teile meeldib mõelda, et KÕIK inimesed tulevad otsejoones kesklinna valitsuse hoonesse, aga tegelikult tahaks otse üle Suur-Kloostri tänava saada. MIKS ma pean mingi totra kaare tegema? Palun tehke äärekivi madal osa laiemaks!!!",,1535722886000,0,,6ce8c156-7999-4534-8a43-2fef748752e0,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.740602793749,59.439281896971
153,Teeäärne vana vundament vms ja põõsad segab vaadet. Ei näe sõites vasttulevat ratturit.,,1535724570000,2,,917f76d6-0fd7-48af-9b2a-197fe0bfe844,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.722852339415,59.4023929324538
154,"Vene rattur peab Alates Lasnamäe tänavast kuni viadukti alt läbi sõitmiseni ületama 20 äärekivi. 20 korda Tallinna linnavalitsuselt jalaga tagumikku. ""Aitäh"" teile!",,1535722886000,0,,e954e20f-3335-4cf3-a79d-55416f9d1da2,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7368874273265,59.441065069961
155,Mõlemal pool teed.,,1535722886000,0,,2d48b42e-e791-40da-8016-852015c44a54,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7811130581559,59.4262031190359
156,Mõlemal pool teed.,,1535722886000,0,,7abd3b8f-43fb-4580-8fdb-5e2cde2e0ba5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7816940127735,59.4259241542654
157,Mõlemal pool teed.,,1535722886000,0,,6b4e24b7-64f1-4e02-9f88-3c0ebc97d458,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7818519339454,59.4258994649945
158,Mõlemal pool teed.,,1535722886000,0,,b60f8b15-bae2-40a2-9369-7b1596fc2b6b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7826738185824,59.4255573109166
159,Mõlemal pool teed.,,1535722886000,0,,bce5ee72-e0b9-4be8-b279-c82beed6ad5e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7836998828043,59.425175933852
160,Mõlemal pool teed.,,1535722886000,0,,3a18b47d-5ebe-4bb8-8617-75af2994fcdc,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7841534628786,59.425035474403
161,Mõlemal pool teed.,,1535722886000,0,,9d41be04-798d-45ce-be7c-7412199ac0e8,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.784420180121,59.4248771258993
162,Mõlemal pool teed.,,1535722886000,0,,e8105f17-f54f-4f7d-ae4b-b17697925eff,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7870644560434,59.4243293095725
163,Mõlemal pool teed.,,1535722886000,0,,fd3d2721-b7af-49ab-acf5-a87d29d14d48,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7870812386222,59.4242484543351
164,"Kuulge. Ma tahan rattaga Piritale sõita, palun ärge sundige mind tegema ringi ümber parkla vms.",,1535722886000,0,,c9566ec2-10a8-47ef-af37-902a89f91821,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7843065945551,59.4417828208409
165,"Käid Stockis, ostad Red Bulli ja saad tiivad. Sest rattatee lõpeb siin ära ja edasi tuleb lennata. Miks te rattureid niimoodi kiusate?!",,1535722886000,2,,d410d12a-140f-4acb-8877-afa2c9ddb4a0,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7596927930326,59.4306109627973
166,"Vabaõhumuuseumi teelt tahaks mere äärde saada, aga jube kehv tee on. Porine ka. Aga siit saab ilusa jalutusteekonna!",,1535722886000,1,,f69e7081-6a25-4b39-9331-cf85a4d65a54,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6253585010681,59.4393982858252
167,"Seda teed mööda käib sadu inimesi päevas PPAlt passi ja ID-kaarti tellimas. PALUN teeme siia laia ja sileda kõnnitee, et prouad oma konte ära ei murraks.",,1535722886000,1,,b3be1750-9521-4f69-baed-a37aa59e3357,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7184205923636,59.4013652304016
168,,,1535722886000,1,,a0b9fd67-95c9-481b-bc60-b083627258a5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7190079055263,59.4009416220889
169,Ratturil on PPA teenindusse võimalik minna ainult autoteed mööda. Veits halb variant ju?!,,1535722886000,2,,5419ac8f-f5e1-4a0d-ba63-9c066e23fc20,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7158418658258,59.4017841333733
170,Paljud autod pargivad ja peatuvad rattateel. Väga häiriv tiheda liiklusega teel. Pidev muposse teavitamine ei ole aidanud.,,1535725801000,2,,0bccb993-967f-48b0-a53a-9efd8cadba87,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7454762144861,59.431981908321
171,,,1535722886000,0,,1593912a-2a52-42fc-a294-69adfadbd75a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7290315445296,59.4015027195161
172,,,1535722886000,0,,3f70db6e-2df9-492a-9edd-769998d8827c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7289627459903,59.4015529787564
173,,,1535722886000,0,,8d1e3f2f-235c-4b8f-9f7e-24f2afc9026d,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7290673864902,59.4016545299058
174,,,1535722886000,0,,9c84e9ac-085e-42db-ba77-24a9c2f99939,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7293206123627,59.4019523939571
175,,,1535722886000,0,,be3dd752-5300-4eba-8472-206f51e646c1,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7293734148137,59.4020257305638
176,,,1535722886000,0,,4aa2746c-66d4-4159-bd79-e1c0ebda3c14,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7295053445643,59.4020962532172
177,,,1535722886000,0,,cac84caf-fb27-4ec4-89af-e48b9850feac,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7295450869103,59.4022124147156
178,,,1535722886000,0,,2fd22582-d82b-41e7-8081-ba92d6671d35,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7296262914518,59.4023069699658
179,,,1535722886000,0,,fe651b81-5b9b-400f-95f2-3e9d10a66075,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7295352146203,59.4021863429175
180,,,1535722886000,0,,bdc1bdac-5aa7-4548-bee0-0ad9a08038a5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.729306437317,59.4019429719831
181,Ohtlikud pimedad kurvid tunnelisse sisse ja väljasõidul kohe peale tõusu/langust. Jalakäijad ei tunne liiklusreegleid. Koosmõjus tekitab kergliiklusohtlike olukordi. Kehva linnaplaneerimine!,,1535726170000,2,,04a12f1c-f963-42ab-b35b-5cf018d74f04,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6469501765278,59.4226583183065
182,"Siitkaudu pääseks kenasti sõidetavale metsateele, mis ühendab Järvevana teed Pärnu maanteega, kuid maaomanik on läbisõidu terves ulatuses piiranud torutõketega, lisaks terves ulatuses äärekivile.",,1535725876000,2,,5afbcb32-edb3-4ab4-b3ea-79135a9a096a,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/182/attachments/17?token=,1539347645000,TallinnGIS,1539348110000,,24.7356500209843,59.4037203057857
183,Ülekäigukoht ja autode parklast väljasõit kehvasti planeeritud. Rulluiskudel ja rattal on alla mäge hoog sees. Kuid auto sõidab ette kuna vaateväli on piiratud. Kehva linnaplaneerimine.,,1535726170000,2,,e4bc223f-a81d-4343-8566-ba00f38438c7,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6595989136741,59.426890350119
184,Jalakäijate ohutussaare tõttu sõidavad autod rattateele ning jalgratastest väga ohtlikult lähedalt mööda (kui peaksid kõrvuti juhtuma),,1535726343000,2,,ffa60825-0276-43df-9625-af4b051ec548,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7290672610066,59.4248943211531
185,"ohtlik sõidutee ületuskoht. sõidukid sõidavad Paldiski mnt-l 70kmh ja keeravad Vabaõhumuuseumi teele. Eriti tulles Linna poolt müüda jalgrattateed on ülekäigukoht liige lähedal Paldiski mnt-lt maha keeramise kohale, mis tekitab ohtlikke olukordi.",,1535726170000,2,,f52dd3ca-74ee-467d-a4f5-bddccb7208e1,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6633103931442,59.4274227230691
186,"Pärnu mnt viaduktil rattateel väga palju takistusi (ebatasane tee, kanalisatsiooniluugid jne). Reaalne osa, kus rattur üle viadukti sõita saab, on väga kitsas ja ohtlik.",,1535726343000,1,,ad4dbabf-e397-48f0-83c5-c77ae61f15bc,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7418308395595,59.4193697171439
187,,,1535726685000,0,,36c77a15-2c26-4391-be88-5e0f1a970791,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7688058107205,59.4351342408428
188,Koolimaja väljasõidu tee mõlemas küljes,,1535726685000,0,,ef9f419f-0b15-4123-b580-51f4e6da1e77,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7215528186065,59.4184611488941
189,Kõrge äärekivi,,1535732481000,0,,d3c8e532-22df-4c56-acfc-57d57a83cf32,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.706985061963,59.4296399579155
190,Teeületuskohas ei ole äärekivi ratta jaoks madalamaks tehtud.,,1535732481000,0,,afb2c2e3-a37c-4114-9761-6a68629e45a8,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7479190534939,59.418169069844
191,Teeületuskohas ei ole äärekivi ratta jaoks madalamaks tehtud.,,1535732481000,0,,d76f42c7-eeb4-4608-97da-9108f87adc3b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7181379461621,59.4353740121816
192,Liiga kõrged äärekivid kogu sellel alal,,1535732649000,0,,280a082c-e829-4b35-a524-ac6ce2382f48,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6719616026418,59.3972777638453
193,Tänav/tee on auklik,,1535732481000,1,,9484867e-35bd-42d4-af76-4baed9a23c73,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7043154296057,59.4309408548438
194,"Sõidu eesõigus tuleks anda kergliiklejatele, ""anna teed"" Vana-Mustamäe tn liiklejatele",,1535732481000,2,,43c3454f-b46b-4294-b658-ed13b0e2f7b1,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6687843485767,59.3877098953604
195,"Sõidu eesõigus tuleks anda kergliiklejatele, ""anna teed"" Läänekaare tn liiklejatele",,1535732481000,2,,b1961be5-971e-4e3e-9991-00231f431dcc,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6677223998118,59.386736738207
196,"Sõidu eesõigus tuleks anda kergliiklejatele, ""anna teed"" Harku tn liiklejatele",,1535732481000,2,,3fcd39a3-fba7-48b1-acbe-46a6db34f683,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6684878150497,59.3858778012749
197,"Sõidu eesõigus tuleks anda kergliiklejatele, ""anna teed"" Lahepea tn liiklejatele",,1535732481000,2,,0981cdbc-9405-42f1-b662-07017ca7b384,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.687163056675,59.4312050384986
198,"Sõidu eesõigus tuleks anda kergliiklejatele, ""anna teed"" autojuhtidele",,1535732481000,2,,88fc9d06-84df-4b99-aa65-1225298e2fdc,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6596158888201,59.4268855117664
199,Kuidas Kopli tn suht korralikult rattateelt Paljassaare poole saada? Mõnusat viisi selleks ei ole,,1535733333000,2,,507c1324-6243-4a2a-ba72-defda249d196,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7036555110045,59.4535706317538
200,"Sõidu eesõigus tuleks anda kergliiklejatele, ""anna teed"" ristuva sõidutee liiklejatele",,1535732481000,2,,38568b14-eff4-487b-b24d-cc90891d3716,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6272018368817,59.4081544834011
201,"Järsud kurvid, suured prügikastid ka veel ees. Nähtavus kehv ühesõnaga",,1535733333000,2,,7c07f9c0-6f9c-4536-b9ee-5b7c6e6ec7e7,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7116091277666,59.4488537364096
202,"Sõidu eesõigus tuleks anda kergliiklejatele, ""anna teed"" ristuva sõidutee liiklejatele",,1535732481000,2,,701aaa0e-4023-4261-943a-00ee0fa15f2f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6291502216698,59.4087152047094
203,"Ohtlik ristumine, millest saadi paraku aru alles peale objekti valmimist. Võiks siis vähemalt teha paralleelse raja ülevalt, et otse sõitjad ei peaks sinna kanjonisse laskuma. Võimalusel sõidetakse niikuinii juba sealt ülevalt kõrvalt.",,1535733333000,2,,96adbab4-dd69-4953-97e2-00c1defaaa54,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7597913758536,59.4135618915113
204,Auk rattatee keskel,,1535734428000,2,,a1ef7d7f-a270-4b04-8fa9-ffdc55ac87e2,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6803659115236,59.3901576904363
205,"Kõrge äärekiviga ""saar"", millest kiputakse autoteed pidi mööda haakima.",,1535734428000,0,,47990dce-08e5-4c76-8283-4562d25235b5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6829130371296,59.3889949219142
206,Täiesti ebaloogiliselt lõppeb rattatee ära ja mitte kuhugi pole minna,,1535734428000,2,,329ca82d-c469-4d53-8f2c-3136c9115980,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.629849651377,59.361622796677
207,Trepi kõrvalt alla minev tee on väga halvas seisukorras rattaga sõitmiseks,,1535734428000,2,,67e0c221-5331-4160-a5be-2cbddf1aae93,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6910188013047,59.3928763005235
208,"Mustamäe poolt Ehitajate tee äärest tulles, võiks Nõmme sillale pealesõit olla korralikult väljaehitatud",,1535732481000,2,,c7522fbd-2056-4ad7-b333-0a2dc5682f70,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6827114217888,59.3890970681003
209,,,1535735580000,0,,7469232d-3a79-4a5c-996f-c1cc9f32a0df,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7001863260889,59.3967119462305
210,,,1535732481000,0,,b0318085-e2fd-40d8-ac2b-d8d2c5062024,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7233361010956,59.3929991732707
211,Kõrge.,,1535732481000,0,,5d18f22e-8a12-4e80-b142-fe7c2be78dbb,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7227967051075,59.392595988895
212,2 seisvat autot rattarajal juba vähemalt pool aastat....,,1535735580000,2,,6799738c-028b-4423-b8d1-30c2fd83b5c5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7035767222704,59.3951903920839
213,Ohutussaar kergliiklustee moodi küll pole. Lisaks mingi post keset seda ohutussaart.,,1535732481000,2,,6d6a0ee8-d006-4905-80b5-6b566458ad53,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7231040280065,59.3928151880834
214,,,1535732481000,0,,b66d5876-3ab9-4648-b00e-4cdcbfd1622d,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7252087372378,59.3961026764247
215,Siit läheb tavaline kõnnitee. Mingit kergliiklustee tähistust/märgistust ei ole.,,1535732481000,2,,84ba3515-29d1-4998-8bb3-ea63b87ea66a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7289797448974,59.4023764659192
216,"Bussipeatuses on tihti palju rahvas ootamas ja neil pole õrna aimugi, et blokeerivad kergliiklusteed.",,1535732481000,2,,2e8303e7-1d81-4bfe-8428-591e103a180b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7137156381809,59.4321767994727
217,,,1535732481000,0,,54b8e367-c0d4-4ba7-a838-4626a6b1c241,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7170228102429,59.3707128585986
218,"Mõnesaja meetrine lõik, kus äärekivid ebameeldivad.",,1535732481000,0,,c3f2e71d-ce7a-4087-ae6b-e14de499fcd4,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7174764018181,59.3648213353218
219,Uute kortermajade juures kogu lõigul kõrged äärekivid.,,1535732481000,0,,439d5c55-25db-4724-8045-5eb15c01ed3e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.807057935594,59.4401975023578
220,Võiks tunneli ehitada kergliiklejatele. Siis saaks foorid eemaldada Paldiski mnt-l.,,1535732481000,2,,1e9e915b-dd74-48bf-b861-1395441bc74a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6850323499789,59.4293646283567
221,Võiks rajada kergliiklusteetunneli.,,1535732481000,2,,340f9d25-2e7a-4104-b417-e4ab9a52742b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6611609955267,59.4127040305896
222,"Väga tore on, et siin on jalgrattatee (võiks olla tänava lõpuni) kuid aga tee lõpeb sisuliselt äärekiviga ning üleminek kõnniteele rattateelt on ohtlik",,1535736796000,2,,3495b885-7b58-4e46-a3d9-89dabe265908,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7331302748061,59.4365573266696
223,"Ohutussaar on liiga väike. Kuna foorid mõlemal sõidutee lõigul korraga roheliselt ei põle, koguneb tipptundudel liiga palju rahvast ohutussaarele. Osad peavad ratastega seisma kuskil kõrval.",,1535732481000,2,,a3aaf106-f760-4388-981e-f95b3ea5e75f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6613446455443,59.412562976437
224,,,1535732481000,0,,195d15fc-b0ba-44ea-ac6e-53be2d6ed94a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6683926369811,59.410272559224
225,,,1535732481000,0,,88b21232-1cf1-4c58-8c4f-02b1f057c6b0,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6717449585993,59.4099205964426
226,Bussipeatuse paviljoni taga liiga vähe ruumi.,,1535732481000,2,,42e9b192-ab7d-4b03-b69f-c43b403be266,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6747476543811,59.4095620283851
227,,,1535732481000,0,,52c740f3-38da-4218-88bc-8a93f6ba1c3a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6754059506612,59.4095135236667
228,Piiratud nähtavus nii autodel kui jalakäiatel ja ratturitel,,1535737065000,2,,087266ea-ee60-4d1f-82af-fcde6e9d1600,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7516877313884,59.4194265336892
229,Ohutussaare äärekivid,,1535732481000,0,,3c8b2e3e-7b91-4e0f-bf56-34d67cc83fa9,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6845784501731,59.4083367505233
230,Ohutussaare äärekivid,,1535732481000,0,,d3c07cab-075c-422a-9c3d-18ce65bdb5b3,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.684811515183,59.408575424609
